[ 2012-09-29T06:06:28+08:00 ] /taodandan/index.php | INFO: Tag[ app_begin ] --START--
[ 2012-09-29T06:18:36+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined index: w1_expires_in LoginAction.class.php 第 45 行.
[ 2012-09-29T06:18:36+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined index: w2_expires_in LoginAction.class.php 第 46 行.
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | INFO: Tag[ route_check ] --START--
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | INFO: Run CheckRoute Behavior [ RunTime:0.001105s ]
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | INFO: Tag[ route_check ] --END-- [ RunTime:0.001179s ]
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | INFO: Tag[ app_begin ] --START--
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000718s ]
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000765s ]
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined variable: expires_in=86400 LoginAction.class.php 第 29 行.
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined offset: 1 LoginAction.class.php 第 31 行.
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined variable: hra_expires_in=1800 LoginAction.class.php 第 29 行.
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined offset: 1 LoginAction.class.php 第 31 行.
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined variable: iframe=1 LoginAction.class.php 第 29 行.
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined offset: 1 LoginAction.class.php 第 31 行.
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined variable: r1_expires_in=1800 LoginAction.class.php 第 29 行.
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined offset: 1 LoginAction.class.php 第 31 行.
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined variable: r2_expires_in=0 LoginAction.class.php 第 29 行.
[ 2012-09-29T06:18:58+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDEzMTgwMDQyYTNiZTg5NDVhOWZiMzhmMTQ1NDEyN2NkYWNhMTAwOTE5ZTc0MjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwNjI2MzU2JnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=6101618f23825423ef88eb55c510a64bf0fef1fe663dace2074082786&timestamp=2012-09-29+06%3A17%3A03&sign=%2FzDIx%2F2be6RETQe7OdT1ww%3D%3D&encode=utf-8&agreement=true&agreementsign=1012681999-22481177-2074082786-BA190D4C0287DCA062C287FE8E66A221&top_sign=MQekkChvsdoB1OqmQ6vy1Q%3D%3D | NOTIC: [8] Undefined offset: 1 LoginAction.class.php 第 31 行.
